tc_customer_id,tc_loyalty_program_id,custom_data_product_differentiator,tc_min_created_at,tc_max_created_at,number_of_txns,customer_id,loyalty_program_id,selling_price_usd,cost_per_point_usd,transfer_ratio,start_date,end_date,type_of_partner,tier
64,EIAERCLUB,,2024-06-12 00:25:34.037417,2024-07-26 12:29:31.847306,8,64,EIAERCLUB,0,0,0,2022-06-28,3000-10-10,Direct Partner,""
64,EKSKYWARDS_V2,,2024-06-04 13:06:45.171397,2024-07-29 11:53:00.137911,53,,,,,,,,,
64,EVAINFML,,2024-06-05 05:09:39.687386,2024-07-29 02:01:33.283466,33,64,EVAINFML,0.013,0.01155,1.25,2022-06-28,3000-10-10,Ascenda Partner,""
64,IBIBERIAPLUS,,2024-06-09 12:46:42.768423,2024-07-29 15:11:00.911664,13,64,IBIBERIAPLUS,0,0,0,2022-06-28,3000-10-10,Direct Partner,""
64,QFQANTAS,,2024-06-01 22:56:55.23215,2024-07-30 01:00:02.533376,149,64,QFQANTAS,0.0115,0.01,1,2022-06-28,3000-10-10,Ascenda Partner,""
64,QRPRIVILEGECLUB,,2024-06-02 09:48:37.30931,2024-07-24 18:27:26.474768,19,64,QRPRIVILEGECLUB,0.016,0.014,1.25,2022-04-29,3000-10-10,Ascenda Partner,""
64,TKMILESANDSMILES,,2024-06-03 08:26:15.176767,2024-07-28 23:04:41.421039,20,64,TKMILESANDSMILES,0.0164,0.0142,1.25,2024-01-01,3000-10-10,Ascenda Partner,""
64,TPMILESANDGO,,2024-06-11 00:48:09.335154,2024-07-29 09:44:30.940864,5,64,TPMILESANDGO,0.0105,0.0095,1,2022-06-28,3000-10-10,Ascenda Partner,""
64,WHWYNDHAMREWARDS,,2024-07-19 00:40:57.862237,2024-07-19 00:40:57.862237,1,64,WHWYNDHAMREWARDS,0.0135,0.012,1.25,2022-06-28,3000-10-10,Ascenda Partner,""
66,AABIG,,2024-06-04 09:34:07.76346,2024-07-29 06:20:30.796753,25,,,,,,,,,
66,ACAEROPLAN,,2024-06-05 17:39:54.415205,2024-07-29 05:13:50.982699,14,66,ACAEROPLAN,0.014,0.012270345,3.5,2023-11-09,3000-10-10,Ascenda Partner,""
66,ACCORLECLUB,,2024-06-06 07:08:11.634962,2024-07-28 16:12:43.317025,24,66,ACCORLECLUB,0.025962,0.021635,5,2023-05-11,3000-10-10,Ascenda Partner,""
66,AFFLYINGBLUE,,2024-06-01 01:55:54.051966,2024-07-28 09:44:24.081903,49,66,AFFLYINGBLUE,0.0121,0.011,2.5,2023-05-11,3000-10-10,Ascenda Partner,""
66,BAAVIOS,,2024-06-01 05:09:10.762406,2024-07-29 14:03:49.498802,200,,,,,,,,,
66,CXASIAMILES,,2024-06-01 02:21:21.269964,2024-07-30 00:14:38.042838,221,,,,,,,,,
66,ETHGUEST,,2024-06-08 02:54:47.08257,2024-07-28 20:37:52.61277,7,,,,,,,,,
66,EVAINFML,,2024-06-01 03:14:45.12417,2024-07-30 02:17:38.759131,152,66,EVAINFML,0.013,0.01155,2.5,2023-05-11,3000-10-10,Ascenda Partner,""
66,IHGREWARDSCLUB,,2024-06-01 03:02:34.199531,2024-07-29 04:23:49.872608,23,66,IHGREWARDSCLUB,0.0084,0.007,2.5,2023-05-11,3000-10-10,Ascenda Partner,""
66,JALMILEAGEBANK,,2024-06-06 01:58:58.604882,2024-07-26 09:04:24.132765,5,66,JALMILEAGEBANK,0.022,0.019,5,2023-11-09,3000-10-10,Ascenda Partner,""
66,MIMARRIOTTBONVOY,,2024-06-01 02:25:46.413985,2024-07-29 02:57:11.282582,93,66,MIMARRIOTTBONVOY,0.009,0.008775,2.5,2023-05-11,3000-10-10,Joint Ascenda-Marriott Partner,""
66,QFQANTAS,,2024-06-02 23:48:06.869811,2024-07-29 14:01:04.596313,28,66,QFQANTAS,0.012,0.01,2.5,2023-05-11,3000-10-10,Ascenda Partner,""
66,QRPRIVILEGECLUB,,2024-06-04 14:25:25.401335,2024-07-30 03:46:41.058294,36,66,QRPRIVILEGECLUB,0.0165,0.014,3.5,2023-11-09,3000-10-10,Ascenda Partner,""
66,SQKF,,2024-06-01 00:04:44.787347,2024-07-30 04:27:19.392284,11042,,,,,,,,,
66,TGROYALORCHIDPLUS,,2024-06-01 02:15:06.058844,2024-07-26 06:10:24.986945,6,66,TGROYALORCHIDPLUS,0.015,0.0125,3,2023-11-09,3000-10-10,Ascenda Partner,""
66,TKMILESANDSMILES,,2024-06-12 14:44:56.143312,2024-07-26 10:29:28.346373,16,66,TKMILESANDSMILES,0.0164,0.0142,3.5,2024-01-01,3000-10-10,Ascenda Partner,""
66,UAMILEAGEPLUS,,2024-06-07 15:23:49.733901,2024-07-26 02:29:53.199958,7,66,UAMILEAGEPLUS,0.0175,0.015,3.5,2024-02-28,3000-10-10,Ascenda Partner,""
66,UKCLUBVISTARA,,2024-06-20 15:03:34.45683,2024-07-29 16:37:00.962529,4,66,UKCLUBVISTARA,0.018,0.015,4,2023-11-09,3000-10-10,Ascenda Partner,""
66,VNLOTUSMILES,,2024-06-30 10:33:48.654773,2024-07-06 13:23:06.411393,3,66,VNLOTUSMILES,0.012,0.0105,2.5,2023-05-11,3000-10-10,Ascenda Partner,""
67,ACAEROPLAN,,2024-06-01 06:31:02.329106,2024-07-29 16:53:20.69711,67,67,ACAEROPLAN,0.0140748075,0.012270345,0.05,2021-10-27,3000-10-10,Ascenda Partner,""
67,ACCORLECLUB,,2024-06-01 01:58:42.844089,2024-07-29 14:01:05.628469,637,67,ACCORLECLUB,0.021959525,0.01838975,0.05,2022-07-01,3000-10-10,Ascenda Partner,""
67,AFFLYINGBLUE,,2024-06-01 09:06:08.198201,2024-07-30 03:42:55.486595,49,67,AFFLYINGBLUE,0.011,0.0105,0.05,2021-10-27,3000-10-10,Ascenda Partner,""
67,AYFINNAIRPLUS,,2024-06-07 09:40:39.587901,2024-07-29 05:55:04.572903,65,67,AYFINNAIRPLUS,0.012,0.01,0.05,2024-05-01,3000-10-10,Ascenda Partner,""
67,EKSKYWARDS_V2,,2024-06-01 03:51:58.755556,2024-07-30 04:21:46.9534,239,,,,,,,,,
67,ETHGUEST,,2024-06-28 18:06:49.011573,2024-07-24 11:38:30.891524,3,,,,,,,,,
67,EVAINFML,,2024-06-01 02:14:37.517888,2024-07-30 00:31:23.47618,148,67,EVAINFML,0.013,0.01155,0.05,2021-10-27,3000-10-10,Ascenda Partner,""
67,IHGREWARDSCLUB,,2024-06-01 11:52:09.36375,2024-07-26 14:06:48.236563,41,67,IHGREWARDSCLUB,0.008,0.007,0.05,2021-10-27,3000-10-10,Ascenda Partner,""
67,MIMARRIOTTBONVOY,,2024-06-02 01:22:39.331584,2024-07-29 12:39:42.028168,167,67,MIMARRIOTTBONVOY,0.009,0.008775,0.05,2021-10-27,3000-10-10,Joint Ascenda-Marriott Partner,""
67,QFQANTAS,,2024-06-02 01:35:03.494114,2024-07-29 13:51:38.002857,79,67,QFQANTAS,0.0115,0.01,0.05,2021-10-27,3000-10-10,Ascenda Partner,""
67,QRPRIVILEGECLUB,,2024-06-01 03:12:50.726346,2024-07-30 02:43:56.570721,257,67,QRPRIVILEGECLUB,0.016,0.014,0.05,2021-10-27,3000-10-10,Ascenda Partner,""
67,TKMILESANDSMILES,,2024-06-01 08:00:49.086065,2024-07-29 05:16:07.116604,57,67,TKMILESANDSMILES,0,0.0142,0,2024-01-01,3000-10-10,Ascenda Partner,""
67,VNLOTUSMILES,,2024-06-22 22:35:01.147232,2024-07-23 14:22:48.094472,3,67,VNLOTUSMILES,0.012,0.0105,0.05,2021-10-27,3000-10-10,Ascenda Partner,""
68,AFFLYINGBLUE,,2024-06-01 12:27:02.792696,2024-07-29 16:47:27.872622,317,68,AFFLYINGBLUE,0.0127,0.0115,2,2022-07-18,3000-10-10,Ascenda Partner,""
68,AYFINNAIRPLUS,,2024-06-02 21:37:16.019624,2024-07-29 15:25:04.259468,28,68,AYFINNAIRPLUS,0.012,0.01,2,2024-05-01,3000-10-10,Ascenda Partner,""
68,BAAVIOS,,2024-06-01 01:03:04.770378,2024-07-29 23:46:50.233964,48360,68,BAAVIOS,0,0,0,2022-07-18,3000-10-10,Direct Partner,""
68,CXASIAMILES,,2024-06-01 10:18:44.22359,2024-07-30 02:15:18.92817,826,68,CXASIAMILES,0,0,0,2022-07-18,3000-10-10,Direct Partner,""
68,EKSKYWARDS_V2,,2024-06-01 06:39:54.343594,2024-07-29 22:51:49.670282,1146,,,,,,,,,
68,ETHGUEST,,2024-06-02 15:24:01.126252,2024-07-29 17:43:32.044165,141,,,,,,,,,
68,EVAINFML,,2024-06-01 20:16:06.884616,2024-07-26 15:02:26.97662,31,68,EVAINFML,0.013,0.01155,2,2022-07-18,3000-10-10,Ascenda Partner,""
68,IHGREWARDSCLUB,,2024-06-01 12:09:45.22752,2024-06-30 22:59:59.638371,202,68,IHGREWARDSCLUB,0.008,0.007,2,2022-07-18,3000-10-10,Ascenda Partner,""
68,QFQANTAS,,2024-06-01 23:27:06.200161,2024-07-29 20:39:33.955681,293,68,QFQANTAS,0.0115,0.01,2,2022-07-18,3000-10-10,Ascenda Partner,""
68,SQKF,,2024-06-02 12:53:59.776952,2024-07-29 23:26:33.118977,446,68,SQKF,0,0,0,2022-07-18,3000-10-10,Direct Partner,""
68,TPMILESANDGO,,2024-06-01 11:59:03.565412,2024-07-27 18:25:50.490537,60,68,TPMILESANDGO,0.011,0.0095,2,2022-07-18,3000-10-10,Ascenda Partner,""
68,WHWYNDHAMREWARDS,,2024-06-25 19:06:08.640133,2024-07-24 20:23:11.962251,8,68,WHWYNDHAMREWARDS,0.0135,0.012,2,2022-07-18,3000-10-10,Ascenda Partner,""
69,ACAEROPLAN,,2024-06-06 21:20:43.764513,2024-07-26 11:32:03.710026,17,69,ACAEROPLAN,0.0140748075,0.012270345,2.22222222222222,2021-10-18,3000-10-10,Ascenda Partner,"Mass / (Easy Points, Gold, Classic)"
69,ACCORLECLUB,,2024-06-10 21:36:33.77261,2024-07-24 15:47:09.382938,5,69,ACCORLECLUB,0.02488025,0.021635,3.33333333333333,2021-10-18,3000-10-10,Ascenda Partner,"Mass / (Easy Points, Gold, Classic)"
69,AFFLYINGBLUE,,2024-06-06 15:05:29.456718,2024-07-29 00:34:23.542992,23,69,AFFLYINGBLUE,0.0127,0.0115,1.66666666666667,2021-10-18,3000-10-10,Ascenda Partner,"Mass / (Easy Points, Gold, Classic)"
69,IHGREWARDSCLUB,,2024-06-04 16:00:33.557357,2024-07-29 22:48:59.214537,42,69,IHGREWARDSCLUB,0.008,0.007,1,2021-10-18,3000-10-10,Ascenda Partner,""
69,QFQANTAS,,2024-06-26 21:52:03.778521,2024-06-26 21:52:03.778521,1,69,QFQANTAS,0.0115,0.01,1.53846153846154,2021-10-18,3000-10-10,Ascenda Partner,"Mass / (Easy Points, Gold, Classic)"
69,QRPRIVILEGECLUB,,2024-06-05 18:32:39.429893,2024-07-24 22:13:23.083855,9,69,QRPRIVILEGECLUB,0.016,0.014,2,2021-10-18,3000-10-10,Ascenda Partner,"Mass / (Easy Points, Gold, Classic)"
69,TKMILESANDSMILES,,2024-06-12 17:22:35.100291,2024-07-23 00:53:39.574829,3,69,TKMILESANDSMILES,0.0164,0.0142,2.85714285714286,2024-01-01,3000-10-10,Ascenda Partner,"Mass / (Easy Points, Gold, Classic)"
69,WHWYNDHAMREWARDS,,2024-06-05 01:39:45.710693,2024-07-30 03:13:25.362323,6,69,WHWYNDHAMREWARDS,0.0135,0.012,1.66666666666667,2021-10-18,3000-10-10,Ascenda Partner,"Mass / (Easy Points, Gold, Classic)"
72,AABIG,,2024-06-01 07:24:14.797164,2024-07-30 04:23:09.564259,754,,,,,,,,,
72,ACCORLECLUB,,2024-06-02 07:58:44.78877,2024-07-29 02:57:31.096628,17,72,ACCORLECLUB,0.025962,0.021635,70,2023-05-16,3000-10-10,Ascenda Partner,""
72,AFFLYINGBLUE,,2024-07-20 11:12:08.735938,2024-07-20 11:12:08.735938,1,72,AFFLYINGBLUE,0.0121,0.011,35,2023-05-16,3000-10-10,Ascenda Partner,""
72,BAAVIOS,,2024-06-06 02:14:06.209855,2024-07-29 07:41:28.491799,15,,,,,,,,,
72,CXASIAMILES,,2024-06-03 08:38:38.13588,2024-07-21 03:23:44.348206,15,,,,,,,,,
72,ETHGUEST,,2024-06-08 11:07:01.385266,2024-07-25 07:37:00.163832,7,,,,,,,,,
72,EVAINFML,,2024-07-11 02:57:40.362316,2024-07-11 02:57:40.362316,1,72,EVAINFML,0.0135,0.01155,40,2023-05-16,3000-10-10,Ascenda Partner,""
72,IHGREWARDSCLUB,,2024-06-01 17:16:39.269227,2024-07-29 03:26:03.835068,23,72,IHGREWARDSCLUB,0.0084,0.007,25,2023-05-16,3000-10-10,Ascenda Partner,""
72,JALMILEAGEBANK,,2024-06-17 13:52:47.694935,2024-07-25 16:20:43.874903,6,72,JALMILEAGEBANK,0.022,0.019,60,2023-05-16,3000-10-10,Ascenda Partner,""
72,MHENRICH,,2024-06-01 00:06:44.912627,2024-07-30 04:17:23.963543,615,,,,,,,,,
72,MIMARRIOTTBONVOY,,2024-06-01 13:55:25.467054,2024-07-30 02:12:03.297775,131,72,MIMARRIOTTBONVOY,0.009,0.008775,25,2023-05-16,3000-10-10,Joint Ascenda-Marriott Partner,""
72,QFQANTAS,,2024-06-02 14:49:16.441359,2024-07-13 03:43:49.535341,2,72,QFQANTAS,0.012,0.01,35,2023-05-16,3000-10-10,Ascenda Partner,""
72,QRPRIVILEGECLUB,,2024-06-01 09:07:36.834936,2024-07-29 03:43:15.915857,27,72,QRPRIVILEGECLUB,0.016,0.014,45,2023-05-16,3000-10-10,Ascenda Partner,""
72,SQKF,,2024-06-01 07:16:08.925296,2024-07-30 04:35:20.064738,182,,,,,,,,,
72,TGROYALORCHIDPLUS,,2024-06-02 21:38:05.933288,2024-07-29 07:42:28.59579,6,72,TGROYALORCHIDPLUS,0.015,0.0125,45,2023-05-16,3000-10-10,Ascenda Partner,""
72,TKMILESANDSMILES,,2024-06-27 02:23:26.726335,2024-07-18 03:37:27.965462,5,72,TKMILESANDSMILES,0.0164,0.0142,45,2024-01-01,3000-10-10,Ascenda Partner,""
72,WHWYNDHAMREWARDS,,2024-07-08 02:52:32.764206,2024-07-08 02:52:32.764206,1,72,WHWYNDHAMREWARDS,0.014,0.012,40,2023-05-16,3000-10-10,Ascenda Partner,""
75,AABIG,,2024-06-01 06:15:11.678329,2024-07-28 04:06:40.438242,18,,,,,,,,,
75,ACCORLECLUB,,2024-06-04 09:25:40.870358,2024-07-23 07:04:21.70943,18,75,ACCORLECLUB,0.025962,0.021635,120,2023-05-19,3000-10-10,Ascenda Partner,""
75,BAAVIOS,,2024-06-02 15:16:40.694597,2024-07-12 13:51:12.487083,2,,,,,,,,,
75,CXASIAMILES,,2024-06-07 12:19:26.894878,2024-07-29 13:36:35.041743,11,,,,,,,,,
75,ETHGUEST,,2024-07-13 10:28:33.589521,2024-07-13 10:28:33.589521,1,,,,,,,,,
75,EVAINFML,,2024-06-12 04:56:27.52024,2024-07-01 10:04:53.327558,3,75,EVAINFML,0.0135,0.01155,65,2023-05-19,3000-10-10,Ascenda Partner,""
75,IHGREWARDSCLUB,,2024-06-21 11:55:27.197249,2024-07-30 04:19:48.751566,6,75,IHGREWARDSCLUB,0.0084,0.007,35,2023-05-19,3000-10-10,Ascenda Partner,""
75,MIMARRIOTTBONVOY,,2024-06-09 13:43:23.610539,2024-07-26 20:35:40.087126,24,75,MIMARRIOTTBONVOY,0.009,0.008775,0,2023-05-19,3000-10-10,Joint Ascenda-Marriott Partner,""
75,QRPRIVILEGECLUB,,2024-06-10 18:13:15.826446,2024-07-29 01:44:34.675214,12,75,QRPRIVILEGECLUB,0.016,0.014,80,2023-05-19,3000-10-10,Ascenda Partner,""
75,SQKF,,2024-06-03 09:34:27.721784,2024-06-25 03:14:13.644611,5,,,,,,,,,
75,TKMILESANDSMILES,,2024-06-04 06:03:24.282183,2024-06-10 03:13:38.401219,7,75,TKMILESANDSMILES,0.0164,0.0142,70,2024-01-01,3000-10-10,Ascenda Partner,""
75,UAMILEAGEPLUS,,2024-06-12 07:17:34.756737,2024-06-12 07:17:34.756737,1,75,UAMILEAGEPLUS,0.018,0.014,85,2023-05-19,3000-10-10,Ascenda Partner,""
75,VNLOTUSMILES,,2024-06-01 02:03:04.947795,2024-07-29 16:20:03.634964,328,,,,,,,,,
79,MIMARRIOTTBONVOY,,2024-06-01 01:13:10.453395,2024-07-30 04:08:26.597991,1308,79,MIMARRIOTTBONVOY,0.01025,0.01,1.3,2023-09-16,3000-10-10,Direct Partner,""
80,ACCORLECLUB,,2024-06-12 11:05:32.386932,2024-06-12 11:06:30.031878,2,,,,,,,,,
80,ACCORLECLUB,,2024-06-15 11:42:45.985134,2024-07-24 18:03:23.654226,19,80,ACCORLECLUB,0.017848875,0.015,3,2024-06-14,3000-10-10,Ascenda Partner,""
80,ETHGUEST,,2024-06-12 11:04:31.878156,2024-06-12 11:05:25.116716,2,,,,,,,,,
80,MIMARRIOTTBONVOY,,2024-06-05 03:32:44.668507,2024-07-27 09:38:41.741985,20,80,MIMARRIOTTBONVOY,0.0112,0.0105,2,2024-03-13,3000-10-10,Ascenda Partner,""
80,QRPRIVILEGECLUB,,2024-06-12 11:06:00.15945,2024-06-12 11:08:13.901827,2,,,,,,,,,
80,QRPRIVILEGECLUB,,2024-06-19 04:10:40.305829,2024-07-22 08:16:18.260168,10,80,QRPRIVILEGECLUB,0.0165,0.014,3,2024-06-14,3000-10-10,Ascenda Partner,""
80,UAMILEAGEPLUS,,2024-06-20 00:19:12.728623,2024-07-26 23:57:34.740199,7,80,UAMILEAGEPLUS,0.017,0.014,3,2024-03-13,3000-10-10,Ascenda Partner,""
80,VAVELOCITYFREQUENTFLYER,,2024-06-01 00:26:01.265327,2024-07-30 04:17:55.760785,1292,,,,,,,,,
80,VMACASHBACK,,2024-06-01 00:06:01.979318,2024-07-30 04:37:50.338869,1924,,,,,,,,,
85,ANZREWARDS_CREDITCARD_CASHBACK,,2024-06-01 00:13:51.005519,2024-07-30 04:38:09.233884,14839,,,,,,,,,
85,ANZREWARDS_TRANSACTIONACCOUNT_CASHBACK,,2024-06-01 00:03:45.222166,2024-07-30 04:37:23.455616,4059,,,,,,,,,
85,CXASIAMILES,,2024-06-01 01:21:58.296516,2024-07-29 09:03:20.530465,284,85,CXASIAMILES,0,0,3,2021-08-16,3000-10-10,Direct Partner,""
85,NZAIRPOINTS,,2024-06-01 00:50:24.392346,2024-07-29 09:05:55.120556,175,85,NZAIRPOINTS,0,0,200,2021-08-16,3000-10-10,Direct Partner,""
85,SQKF,,2024-06-01 02:07:56.076406,2024-07-30 02:51:08.813663,1387,85,SQKF,0,0,3,2021-08-16,3000-10-10,Direct Partner,""
85,VAVELOCITYFREQUENTFLYER,,2024-06-01 00:02:26.750057,2024-07-30 04:37:04.289778,18778,85,VAVELOCITYFREQUENTFLYER,0,0,2,2021-08-16,3000-10-10,Direct Partner,""
90,ANZBUSINESSREWARDS_CREDITCARD_CASHBACK,,2024-06-01 02:32:41.45344,2024-07-30 04:29:03.45614,683,,,,,,,,,
90,CXASIAMILES,,2024-06-01 13:20:16.536318,2024-07-21 09:17:26.930567,39,90,CXASIAMILES,0,0,3,2021-08-16,3000-10-10,Direct Partner,""
90,NZAIRPOINTS,,2024-06-06 02:58:31.753468,2024-07-27 09:00:10.698751,30,90,NZAIRPOINTS,0,0,200,2021-08-16,3000-10-10,Direct Partner,""
90,QFQANTAS,,2024-06-01 00:36:24.668373,2024-06-30 13:43:20.357274,6811,90,QFQANTAS,0,0,2,2021-08-16,2024-06-30,Direct Partner,""
90,QFQANTAS,,2024-07-02 08:10:45.345886,2024-07-29 22:07:49.173366,77,,,,,,,,,
90,SQKF,,2024-06-01 09:00:18.222635,2024-07-30 01:40:09.209405,218,90,SQKF,0,0,3,2021-08-16,3000-10-10,Direct Partner,""
90,VAVELOCITYFREQUENTFLYER,,2024-06-01 01:19:11.217712,2024-07-30 03:39:57.937594,1755,90,VAVELOCITYFREQUENTFLYER,0,0,2,2021-08-16,3000-10-10,Direct Partner,""
91,IHGREWARDSCLUB,,2024-06-04 12:02:03,2024-07-23 09:09:03,5,91,IHGREWARDSCLUB,0.0083,0.007,0,2021-09-13,3000-10-10,Ascenda Partner,""
92,MIMARRIOTTBONVOY,,2024-06-03 02:07:36,2024-07-26 03:48:07,214,92,MIMARRIOTTBONVOY,0.011275,0.011,20,2022-01-21,3000-10-10,Direct Partner,""
93,AABIG,,2024-06-01 05:40:31.737816,2024-06-11 02:05:26.393834,2,93,AABIG,0.0074,0.0058188429,1,2021-11-11,3000-10-10,Ascenda Partner,""
93,ACAEROPLAN,,2024-06-11 13:17:56.436288,2024-07-18 14:28:32.625013,6,93,ACAEROPLAN,0.0147740942475,0.012270345,2,2021-11-11,3000-10-10,Ascenda Partner,""
93,ACCORLECLUB,,2024-06-02 13:44:29.730929,2024-07-30 02:40:28.975587,48,93,ACCORLECLUB,0.033442959375,0.02704375,3.5,2021-11-11,3000-10-10,Ascenda Partner,""
93,AYFINNAIRPLUS,,2024-06-01 10:05:44.99403,2024-07-28 03:34:05.566779,83,93,AYFINNAIRPLUS,0.0115,0.01,1,2024-05-01,3000-10-10,Ascenda Partner,""
93,ETHGUEST,,2024-06-17 05:31:12.776264,2024-07-22 16:20:44.784381,3,93,ETHGUEST,0.0126,0.012,1.5,2021-11-11,3000-10-10,Ascenda Partner,""
93,EVAINFML,,2024-07-01 08:31:58.06668,2024-07-25 10:06:00.350315,3,93,EVAINFML,0.0121275,0.01155,1.5,2021-11-11,3000-10-10,Ascenda Partner,""
93,IHGREWARDSCLUB,,2024-06-05 05:41:38.911642,2024-07-29 00:24:05.367059,45,93,IHGREWARDSCLUB,0.0074,0.007,1,2021-11-11,3000-10-10,Ascenda Partner,""
93,JALMILEAGEBANK,,2024-06-25 12:57:19.162762,2024-06-25 12:57:19.162762,1,93,JALMILEAGEBANK,0.02,0.019,2.5,2021-11-11,3000-10-10,Ascenda Partner,""
93,KESKYPASS,,2024-06-01 00:28:51.011248,2024-07-30 04:36:08.175989,5644,,,,,,,,,
93,QRPRIVILEGECLUB,,2024-07-12 21:43:56.482319,2024-07-22 21:21:20.113671,4,93,QRPRIVILEGECLUB,0.0147,0.014,2,2021-11-11,3000-10-10,Ascenda Partner,""
93,R42_AFFLYINGBLUE,,2024-06-01 06:04:45.169432,2024-07-30 03:44:03.112341,114,,,,,,,,,
93,R42_CXASIAMILES,,2024-06-02 04:45:02.72071,2024-07-29 22:53:06.591585,128,,,,,,,,,
93,R42_DLSKYMILES,,2024-06-01 03:05:21.50383,2024-07-30 03:36:46.010723,500,,,,,,,,,
93,R42_HHHILTONHONORS,,2024-06-01 00:29:54.909604,2024-07-30 04:36:52.309185,2893,,,,,,,,,
93,R42_MIMARRIOTTBONVOY,,2024-06-01 00:03:35.047649,2024-07-30 04:34:23.213674,955,,,,,,,,,
93,R42_SQKF,,2024-06-01 11:13:30.970795,2024-07-26 23:29:36.92526,70,,,,,,,,,
93,TKMILESANDSMILES,,2024-06-19 05:29:46.33741,2024-07-29 00:47:40.006623,7,93,TKMILESANDSMILES,0,0.0142,0,2024-01-01,3000-10-10,Ascenda Partner,""
93,UAMILEAGEPLUS,,2024-06-16 07:40:52.16366,2024-07-29 02:59:04.110292,8,93,UAMILEAGEPLUS,0.0158025,0.014,2,2021-11-11,3000-10-10,Ascenda Partner,""
93,VNLOTUSMILES,,2024-06-10 02:10:25.201246,2024-06-28 12:15:41.060207,5,93,VNLOTUSMILES,0.011025,0.0105,1.3,2021-11-11,3000-10-10,Ascenda Partner,""
96,ACCORLECLUB,,2024-06-01 18:32:15.953906,2024-07-29 17:57:12.026932,49,96,ACCORLECLUB,0.02055325,0.01838975,10,2022-03-07,3000-10-10,Ascenda Partner,""
96,AFFLYINGBLUE,,2024-06-06 22:27:52.530854,2024-07-26 10:54:53.341619,21,96,AFFLYINGBLUE,0.0132,0.012,6,2022-03-07,3000-10-10,Ascenda Partner,""
96,BAAVIOS,,2024-06-03 15:59:07.942191,2024-07-25 16:48:58.133502,23,96,BAAVIOS,0.014,0.0125,6.4,2024-01-01,3000-10-10,Ascenda Partner,""
96,EKSKYWARDS,,2024-06-01 07:04:41.148033,2024-07-29 22:31:12.07666,171,96,EKSKYWARDS,0.028,0.025,12,2022-03-07,3000-10-10,Ascenda Partner,""
96,ETHGUEST,,2024-06-02 11:05:28.374245,2024-07-16 08:18:01.773647,47,96,ETHGUEST,0.021,0.012,9,2022-03-07,3000-10-10,Ascenda Partner,""
96,IHGREWARDSCLUB,,2024-06-01 11:25:54.431962,2024-07-27 12:12:23.997978,80,96,IHGREWARDSCLUB,0.008,0.007,4,2022-03-07,3000-10-10,Ascenda Partner,""
96,JMJUMEIRAHONE,,2024-07-10 17:28:23.106956,2024-07-10 17:28:23.106956,1,96,JMJUMEIRAHONE,0.021,0.019,9,2022-03-07,3000-10-10,Ascenda Partner,""
96,MIMARRIOTTBONVOY,,2024-06-01 13:12:55.694197,2024-07-29 14:20:06.240834,599,96,MIMARRIOTTBONVOY,0.0112,0.0105,5,2022-03-07,3000-10-10,Ascenda Partner,""
96,QRPRIVILEGECLUB,,2024-06-01 03:37:01.152657,2024-07-29 18:39:20.347138,319,96,QRPRIVILEGECLUB,0.0154,0.014,7,2022-03-07,3000-10-10,Ascenda Partner,""
96,TKMILESANDSMILES,,2024-06-01 18:21:42.846387,2024-07-25 17:12:21.046123,26,96,TKMILESANDSMILES,0.0164,0.0142,8,2024-01-01,3000-10-10,Ascenda Partner,""
97,ACAEROPLAN,,2024-06-01 02:32:01.068378,2024-07-30 04:33:49.699915,789,,,,,,,,,
97,EVAINFML,,2024-06-09 10:28:58.175698,2024-07-24 03:47:24.746549,10,,,,,,,,,
97,NZAIRPOINTS,,2024-06-01 00:34:16.237092,2024-07-30 02:06:27.351142,148,,,,,,,,,
97,SAVOYAGER,,2024-06-24 02:51:52.854748,2024-06-24 02:51:52.854748,1,,,,,,,,,
97,SQKF,,2024-06-01 01:15:25.017856,2024-07-30 04:17:14.1629,1591,,,,,,,,,
97,TGROYALORCHIDPLUS,,2024-06-01 04:29:03.419053,2024-07-27 12:31:16.129056,69,,,,,,,,,
97,UAMILEAGEPLUS,,2024-06-01 09:35:41.712234,2024-07-30 01:23:30.157706,186,,,,,,,,,
98,AABIG,,2024-06-09 02:00:49.462017,2024-07-16 02:00:51.268117,3,98,AABIG,0.0085,0.0058188429,25,2022-10-01,3000-10-10,Ascenda Partner,VISA Card - Earned dollars
98,AFFLYINGBLUE,,2024-06-19 02:00:50.350469,2024-07-06 02:01:04.714302,2,98,AFFLYINGBLUE,0.012,0.0105,35,2022-10-01,3000-10-10,Ascenda Partner,VISA Card - Earned dollars
98,AYFINNAIRPLUS,,2024-06-12 02:00:50.350996,2024-07-17 02:01:01.132939,2,98,AYFINNAIRPLUS,0.0125,0.01,30,2024-05-01,3000-10-10,Ascenda Partner,VISA Card - Earned dollars
98,IHGREWARDSCLUB,,2024-06-01 02:00:59.462908,2024-07-26 02:00:46.755313,41,98,IHGREWARDSCLUB,0.009,0.007,25,2022-10-01,3000-10-10,Ascenda Partner,VISA Card - Earned dollars
98,IHGREWARDSCLUB,,2024-06-01 02:00:59.462908,2024-07-26 02:00:46.755313,41,98,IHGREWARDSCLUB,0.009,0.007,3.2,2022-10-01,3000-10-10,Ascenda Partner,Reward Program - Rewards Points
98,JALMILEAGEBANK,,2024-06-03 02:00:54.608604,2024-07-30 02:00:49.332146,13,98,JALMILEAGEBANK,0.0235,0.019,65,2022-10-01,3000-10-10,Ascenda Partner,VISA Card - Earned dollars
